subjectID,trialNo,device_time_stamp,system_time_stamp,description,L_valid,L_x,L_y,R_valid,R_x,R_y
99,8,1500478792842320,1500479325791363,All_of_Main_trials,1,0.2418089,0.7167164,1,0.3100257,0.7865149
99,8,1500478792859076,1500479325808120,All_of_Main_trials,1,0.4295947,0.7749918,1,0.4910274,0.845013
99,8,1500478792875695,1500479325824740,All_of_Main_trials,1,0.4720745,0.8076702,1,0.4848252,0.857277
99,8,1500478792892323,1500479325841369,All_of_Main_trials,1,0.4302062,0.7860814,1,0.4918528,0.8565981
99,8,1500478792908944,1500479325857992,All_of_Main_trials,1,0.4401103,0.8043839,1,0.509675,0.8429233
99,8,1500478792925574,1500479325874622,All_of_Main_trials,1,0.4817985,0.7994425,1,0.5224267,0.8256494
99,8,1500478792942325,1500479325891374,All_of_Main_trials,1,0.4607801,0.7878836,1,0.5052986,0.8451908
99,8,1500478792958951,1500479325908001,All_of_Main_trials,1,0.4644127,0.8127353,1,0.5078948,0.843073
99,8,1500478792975578,1500479325924629,All_of_Main_trials,0,NaN,NaN,1,0.5080875,0.847086
99,8,1500478792992201,1500479325941253,All_of_Main_trials,1,0.4443729,0.8008608,1,0.4767146,0.7956328
99,8,1500478793008957,1500479325958010,All_of_Main_trials,1,0.4543003,0.791548,1,0.4886064,0.8157703
99,8,1500478793025579,1500479325974634,All_of_Main_trials,1,0.4395106,0.7958105,1,0.4672068,0.8336492
99,8,1500478793042205,1500479325991261,All_of_Main_trials,1,0.4294895,0.7791584,1,0.4524755,0.8435596
99,8,1500478793058832,1500479326007889,All_of_Main_trials,1,0.4566804,0.7851315,1,0.4664294,0.8388185
99,8,1500478793075458,1500479326024516,All_of_Main_trials,1,0.4248507,0.8221352,1,0.4689153,0.8367641
99,8,1500478793092209,1500479326041268,All_of_Main_trials,1,0.4442627,0.8285334,1,0.4431834,0.8304914
99,8,1500478793108833,1500479326057893,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793125460,1500479326074521,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793142087,1500479326091149,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793158846,1500479326107909,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793175470,1500479326124534,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793192087,1500479326141152,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793208717,1500479326157783,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793225342,1500479326174409,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793242093,1500479326191162,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793258720,1500479326207790,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793275347,1500479326224418,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793292038,1500479326241110,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793308704,1500479326257777,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793325351,1500479326274425,All_of_Main_trials,1,0.5673847,0.7037631,1,0.5841206,0.85495
99,8,1500478793341977,1500479326291052,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793358597,1500479326307673,All_of_Main_trials,1,0.5923837,0.2808913,0,NaN,NaN
99,8,1500478793375242,1500479326324319,All_of_Main_trials,1,0.6012337,0.4960185,1,0.6819402,0.6292968
99,8,1500478793391981,1500479326341059,All_of_Main_trials,1,0.5974928,0.5834417,1,0.6980108,0.5727582
99,8,1500478793408619,1500479326357698,All_of_Main_trials,1,0.6014501,0.5740381,1,0.6614412,0.7299324
99,8,1500478793425246,1500479326374326,All_of_Main_trials,1,0.609742,0.5661728,1,0.6104892,0.5898901
99,8,1500478793441856,1500479326390938,All_of_Main_trials,1,0.5774288,0.6514699,1,0.652056,0.549878
99,8,1500478793458608,1500479326407691,All_of_Main_trials,1,0.5858796,0.6055367,1,0.6442611,0.5347694
99,8,1500478793475243,1500479326424326,All_of_Main_trials,1,0.5765433,0.6002486,1,0.615575,0.5618529
99,8,1500478793491869,1500479326440954,All_of_Main_trials,1,0.5800125,0.6189033,1,0.6269034,0.5692051
99,8,1500478793508487,1500479326457573,All_of_Main_trials,1,0.5724219,0.6276361,1,0.6416983,0.598842
99,8,1500478793525117,1500479326474204,All_of_Main_trials,1,0.5670126,0.6343593,1,0.6131581,0.6566382
99,8,1500478793541865,1500479326490953,All_of_Main_trials,1,0.5728781,0.6115589,1,0.6340876,0.6355551
99,8,1500478793558491,1500479326507580,All_of_Main_trials,1,0.555964,0.6281902,0,NaN,NaN
99,8,1500478793575117,1500479326524207,All_of_Main_trials,1,0.5864428,0.6290087,1,0.6495139,0.6993981
99,8,1500478793591741,1500479326540832,All_of_Main_trials,1,0.6718653,0.7072738,1,0.7378523,0.7473426
99,8,1500478793608493,1500479326557585,All_of_Main_trials,1,0.8166971,0.8009192,1,0.8414185,0.8516716
99,8,1500478793625119,1500479326574212,All_of_Main_trials,1,0.8042169,0.8655863,1,0.8553112,0.8896228
99,8,1500478793641745,1500479326590839,All_of_Main_trials,1,0.8059732,0.8493244,1,0.8637466,0.8839473
99,8,1500478793658371,1500479326607466,All_of_Main_trials,1,0.8122947,0.8411392,1,0.8667729,0.8860059
99,8,1500478793674997,1500479326624094,All_of_Main_trials,1,0.8081557,0.8500972,1,0.8482428,0.8956838
99,8,1500478793691749,1500479326640847,All_of_Main_trials,1,0.8171207,0.8525127,1,0.8482556,0.8832467
99,8,1500478793708375,1500479326657474,All_of_Main_trials,1,0.8222616,0.8572556,1,0.8708739,0.8714586
99,8,1500478793725001,1500479326674101,All_of_Main_trials,1,0.8115334,0.8481553,1,0.8636835,0.8808085
99,8,1500478793741627,1500479326690728,All_of_Main_trials,1,0.8202357,0.8520572,1,0.8561514,0.8953907
99,8,1500478793758379,1500479326707481,All_of_Main_trials,1,0.820318,0.8336961,1,0.8594832,0.8808279
99,8,1500478793775003,1500479326724106,All_of_Main_trials,1,0.8293831,0.8476151,1,0.8676081,0.8705869
99,8,1500478793791629,1500479326740733,All_of_Main_trials,1,0.7996992,0.8549418,1,0.8534266,0.8933018
99,8,1500478793808267,1500479326757372,All_of_Main_trials,1,0.8255899,0.840737,1,0.8614877,0.8781535
99,8,1500478793824892,1500479326773998,All_of_Main_trials,1,0.8781887,0.706932,1,0.8823596,0.8474212
99,8,1500478793841633,1500479326790740,All_of_Main_trials,1,0.8710968,0.8015087,1,0.8658862,0.8122189
99,8,1500478793858267,1500479326807376,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793874885,1500479326823994,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793891510,1500479326840621,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793908268,1500479326857380,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793924899,1500479326874012,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793941515,1500479326890629,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793958140,1500479326907255,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793974765,1500479326923880,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478793991517,1500479326940633,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478794008144,1500479326957261,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478794024810,1500479326973928,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478794041391,1500479326990511,All_of_Main_trials,1,0.5161886,0.4688504,1,0.5277843,0.6422645
99,8,1500478794058149,1500479327007270,All_of_Main_trials,1,0.5306499,0.3865215,1,0.4415894,0.5894619
99,8,1500478794074773,1500479327023895,All_of_Main_trials,1,0.5004329,0.2679397,0,NaN,NaN
99,8,1500478794091400,1500479327040523,All_of_Main_trials,1,0.3800746,0.03321008,0,NaN,NaN
99,8,1500478794108032,1500479327057156,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478794124654,1500479327073779,All_of_Main_trials,1,0.518534,0.4061941,1,0.5228945,0.3883353
99,8,1500478794141401,1500479327090527,All_of_Main_trials,1,0.4962788,0.451036,1,0.5339298,0.3826968
99,8,1500478794158032,1500479327107159,All_of_Main_trials,1,0.4983567,0.4505299,1,0.5214851,0.4094276
99,8,1500478794174654,1500479327123782,All_of_Main_trials,1,0.5007504,0.4386979,1,0.5391699,0.4472015
99,8,1500478794191280,1500479327140409,All_of_Main_trials,1,0.4921835,0.4600942,1,0.5262977,0.520644
99,8,1500478794208039,1500479327157169,All_of_Main_trials,1,0.4948051,0.4641347,1,0.539368,0.5130976
99,8,1500478794224658,1500479327173790,All_of_Main_trials,1,0.5014368,0.4696677,1,0.5336413,0.5077623
99,8,1500478794241284,1500479327190416,All_of_Main_trials,1,0.4952287,0.4446157,1,0.5339277,0.405571
99,8,1500478794257912,1500479327207046,All_of_Main_trials,1,0.4967707,0.441753,1,0.5311794,0.3931706
99,8,1500478794274542,1500479327223677,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478794291289,1500479327240425,All_of_Main_trials,1,0.4557213,0.5264341,1,0.4721966,0.6054398
99,8,1500478794307915,1500479327257052,All_of_Main_trials,1,0.4393249,0.5535464,1,0.4698893,0.5968364
